,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Preprocessing
7875,"Tadinya ada perjanjian, kalo kami terbukti gak nyimpan barang-barang kenangan kami bakal dilepasin dengan selamat, tapi kalo kami terbukti salah.. bisa dihukum kayak orang-orang Yahudi di film The Boy in Striped Pyjamas :"")'",0,0,0,0,0,0,0,0,0,0,0,0,perjanjian terbukti menyimpan barang barang kenangan dilepaskan selamat terbukti salah dihukum kayak orang orang yahudi film the boy in stripped piyama
7876,BALIKAN SAMA LO ? IDIH NAJIS TUJUH KETURUNAN DAH',1,1,1,0,0,0,0,0,1,1,0,0,balikan idih najis tujuh keturunan dah
7877,Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018; ; Dw,0,0,0,0,0,0,0,0,0,0,0,0,masyarakat adat badui menyerahkan hasil panennya pejabat bupati lebak ino si rawita gubernur banten wahidin halim dw
7878,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER ...anti aseng...',0,0,0,0,0,0,0,0,0,0,0,0,anti aseng
7879,I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT,1,1,0,1,1,1,0,0,0,0,1,0, hasil emak emak jual pukinya keaslian berpihak partai komunis indonesia sih ahok anak cina anjing kafir ini negara kesatuan republik indonesia
7880,"Hutang nya aja di bangga in, bukti rezim ini sudah gagal.. #2019GantiPresiden'",1,0,1,0,0,0,0,0,1,1,0,0,hutang nya bangga in bukti rezim gagal
7881,USER Yg ditanda tangan freeport itu KK. Kita ngga bisa maksa IUPK pada freeport. Bisa dibawa ke abritase international. Dan bakal kalah. Kita bisa nunggu KK nya habis atau menegosiasikan IUPK saat ini. Rezim ini pilih yg kedua. Yg ini ngerti ma,0,0,0,0,0,0,0,0,0,0,0,0,tanda tangan freeport kk memaksa izin usaha pertambangan khusus freeport dibawa arbitrase international kalah menunggu kakak nya habis menegosiasikan izin usaha pertambangan khusus ini rezim pilih kedua mengerti
7882,Ini ngapa yak USER sama USER sama sama kacrut jaringannya. Taekkkkkk.',1,1,0,1,0,0,0,0,1,0,1,0,ya kacrut jaringannya taekkkkkk
7883,"USER Aku sih kata temen waktu awal liat "" jutek, sinis, judes, dingin "" pas awal doang pas udh deket bgt dia malah bilangin w gila, stres, sarap, ya emang sih kadang wkwkwkw. :v jujur bgt w eastaga. \n\ntpi ada kok yg deketin haha//'",0,1,0,0,0,0,0,0,0,0,0,0,sih teman lihat jutek sinis judes dingin pas doang pas banget bilang gue gila stres sarap ya sih kadang wkwkwkw  jujur banget gue eastaga dekati haha
7884,RT USER: USER USER bolot anak alay maxx ini mah biduan kebo parah nyebelin suka bikin marah2 mesum bau pedean \n\ntapi dia mudbus\xe2\x80\xa6',1,1,1,0,0,0,1,0,0,1,0,0,bolot anak alay max biduan kebo parah menyebalkan suka bikin marah marah mesum bau pedean mudbusxe2x80xa6
7885,ini namanya memancing konflik horizontal kalo polisi membiarkan / bagian dari itu sudah waktunya lengserkan Jokowi sebelum indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0,namanya memancing konflik horizontal polisi membiarkan lengserkan jokowi indonesia hancur
7886,"RT USER: Gaya beruk preman kampung, begini klo mantan supir tembak metromini masuk dpr. Kampungan berdebat malah ngajak berantam d\xe2\x80\xa6'",1,1,1,0,0,0,0,0,1,1,0,0,gaya beruk preman kampung mantan supir tembak metromini masuk dpr kampungan berdebat mengajak berantam dxe2x80xa6
7887,Nabi dan para sahabat telah meninggalkan kesenangan dunia kerana agama.; ; Tetapi sebahagian umat akhir zaman meninggalkan agama hanya kerana kesenangan dunia. Yang hanya sekejap.; ; Alangkah ruginya...,0,0,0,0,0,0,0,0,0,0,0,0,nabi sahabat meninggalkan kesenangan dunia ranah agama umat zaman meninggalkan agama ranah kesenangan dunia sekejap alangkah ruginya
7888,"Dari kemarin pengen nanya, tapi nggak enak. Apa yang sudah dilakukan Anies dan Sandi selama 7 bulan berkuasa di DKI? Nyaris tak terdengar.",0,0,0,0,0,0,0,0,0,0,0,0,kemarin nanya enak anies sandi 7 berkuasa dki terdengar
7889,Rezim Laknat si jokodok; #2019GantiPresidenBaru; #2019GantiPresiden; #2019AsalBukanJokowi,1,1,1,0,0,0,0,0,1,1,0,0,rezim laknat sih jokodok
7890,"Jadi, karna aku ini biasa nonton Yamaken peranin cowo cool ala ala ikemen gitu, jadi penasaran bisa gaa yaaa doi peranin Dokter yang kena savant syndrome. Semacam autis. Iya autis tp bisa jadi dokter.'",0,0,0,0,0,0,0,0,0,0,0,0,jadi menonton yamaken perankan cowok keren ala ala ikemen gitu penasaran ya perankan dokter kena savant syndrome autis iya autis dokter
7891,dialah allah yang menetapkan tempat orbitnya agar kmu mengetahui bilangan tahun dan perhitungan waktu qs,0,0,0,0,0,0,0,0,0,0,0,0,allah menetapkan orbitnya bilangan perhitungan qs
7892,"USER Setelah sibuk jilatin bokong jokowi, ngabilin dpt ilham seperti, subhanallah'",1,1,1,0,0,0,0,0,1,1,0,0,sibuk jilati bokong jokowi mengambilkan ilham seperti subhanallah
7893,"Si janda kembali nyebar hoax dgn gagahnya, tapi culunnya tep muncul melebihi gaya gagahnya. Kesimpulannya, janda culun\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x91\x8d'",1,1,1,0,0,0,0,0,1,1,0,0,sih janda menyebar hoaks gagahnya culunnya muncul melebihi gaya gagahnya kesimpulannya janda culunxf0x9fx98x81xf0x9fx98x81xf0x9fx91x8d
7894,TumbangkanJokowiRadikal LENGSERKAN JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,tumbangkan jokowi radikal lengserkan jokowi
7895,Enak...ya klo punya pemimpin..dihargai di mata dunia..,0,0,0,0,0,0,0,0,0,0,0,0,enak ya pemimpin dihargai mata dunia
7896,"SAH!!! Survei Terbaru: Mayoritas Warga Tak Ingin Jokowi Jadi Presiden Lagi Padahal sudah bagi2 duit di jalanan, bagi2 sembako, naik choper :D; ; Tapi tetep #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0,sah survei terbaru mayoritas warga jokowi presiden duit jalanan sembako chopper 
7897,Wagirin Aarman Apresiasi Usulan Pilkada Kembali DipilihÂ DPRD,0,0,0,0,0,0,0,0,0,0,0,0,wagirin arman apresiasi usulan pilihan kepala daerah dipilih dewan perwakilan rakyat daerah
7898,Export aja dul buat sebarkan ahok ke hongkong sapa tau ahok jd gubernur hongkong haha URL,1,0,1,0,0,0,0,0,1,1,0,0,export dul sebarkan ahok hongkong sapa tau ahok gubernur hongkong haha uniform resource locator
7899,"Perkuat Arsip Digital Budaya Indonesia, Menko PMK Kunjungi ... - Indopos",0,0,0,0,0,0,0,0,0,0,0,0,perkuat arsip digital budaya indonesia menteri perekonomian perhimpunan mahasiswa katolik kunjungi indopos
7900,Ekonomi Merosot Utang Bengkak BUMN Mau Dijual. Pak Jokowi Mundur SajaUSER - Chirpstory URL lewatUSER,1,0,1,0,0,0,0,0,1,1,0,0,ekonomi merosot utang bengkak badan usaha milik negara dijual jokowi mundur chirpstory uniform resource locator
7901,"Acara yg mendungukan & mambiadabkan bangsa, ngaji budaya dari Muhammad Arab buta huruf ngaku nabi, ganti budaya BACA",1,1,0,1,1,1,0,0,0,0,1,0,acara mendungukan membiadabkan bangsa mengaji budaya muhammad arab buta huruf mengakui nabi ganti budaya baca
7902,USER Babi tak ajak',0,1,0,0,0,0,0,0,0,0,0,0,babi ajak
7903,Budaya Sunda Bikin Mahasiswa Asing Jatuh Cinta - Inilah Koran #tradisi #seni #adat #budaya,0,0,0,0,0,0,0,0,0,0,0,0,budaya sunda bikin mahasiswa asing jatuh cinta koran
7904,"Allah SWT memang bukan Tuhan, berwasiat bukti dungu & biadab",1,1,0,1,1,0,0,0,0,0,1,0,allah subhanahu wa taala tuhan berwasiat bukti dungu biadab
7905,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Nete nya air silikon',0,1,0,0,0,0,0,0,0,0,0,0,nete nya air silikon
7906,"Retweeted Ubaid sdq (USER):; ; Takabur bisa lahir dari siapa saja. Penguasa, rakyat, ulama maupun cendikia. Bahkan iblis mahluq yg alim &amp; telah beribadah beratus2 th dilaknat krn hasud takabburnya....",0,0,0,0,0,0,0,0,0,0,0,0,retweeted ubaid sdq takabur lahir saja penguasa rakyat ulama cendikia iblis makhluk alim amp beribadah beratus ratus dilaknat hasud takabburnya
7907,USER Lucu2an KNTL',0,1,0,0,0,0,0,0,0,0,0,0,lucu lucuan kntl
7908,hati-hati pake foto aung suu kyin dan pejabat Indonesia nanti dilaporin lagi ke polisi partaiparno URL,1,0,1,0,0,0,0,0,1,1,0,0,hati hati pakai foto aung suu kyin pejabat indonesia dilaporkan polisi partai parno uniform resource locator
7909,Perkenalan pertama USER sebagai Wiro Sableng dengan jurus kunyuk melempar buah! URL,0,0,0,0,0,0,0,0,0,0,0,0,perkenalan wiro sableng jurus kunyuk melempar buah uniform resource locator
7910,"Pada Juli 2004, Komisi Nasional Hak Asasi Manusia merilis laporan soal pembunuhan terhadap 9 orang dan 38 korban luka berat dan cacat di Wamena selama penyisiran oleh TNI/Polri pada 4 April 2003. \n\nPak Harto juga? \n\n*Letakkan sedikit hati pada logik",0,0,0,0,0,0,0,0,0,0,0,0,juli 2004 komisi nasional hak asasi manusia merilis laporan pembunuhan 9 orang 38 korban luka berat cacat wamena penyisiran tni polri 4 april 2003 harto juga letakkan hati logika
7911,"Geng2 liberal dan komunis selalu kata ""komunisme yang \'sebenar\' masih tak diamalkan lagi"".\n\nPernah dengar geng2 fasis dan sosialis nasional selalu komplen kata ideologi mereka pegang yang sebenar masih tak diamalkan?'",0,0,0,0,0,0,0,0,0,0,0,0,geng geng liberal komunis komunisme sebenar diamalkan lagi dengar geng geng fasis sosialis nasional komplain ideologi pegang diamalkan
7912,USER anak setan',1,1,1,0,0,0,0,0,1,1,0,0,anak setan
7913,USER Sni mami aq yg jlatin memek nya',0,1,0,0,0,0,0,0,0,0,0,0,mami jilati memek nya
7914,PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD: PPP meminta wacana dikembalikannyaâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,ppp buru buru tolak wacana pilihan kepala daerah dprd ppp wacana dikembalikannya
7915,USER USER Yalord panjang bgt critanya. Intinya agensinya brengsek emang',1,1,1,0,0,0,0,0,1,1,0,0,ya tuhan banget critanya intinya agensinya berengsek emang
7916,PKI hrus d adakan lge krna prabowo nyapres yg ga pilih prabowo d bilang PKI .. Trus klo gue pilih pa Jokowi lu blg apa ? Emx gue pikirin !,1,0,1,0,0,0,0,0,1,1,0,0,partai komunis indonesia adakan prabowo mencalonkan presiden pilih prabowo bilang partai komunis indonesia gue pilih jokowi bilang emx gue pikirkan
7917,Yakin TGB Zainul Majdi mampu; #2019GantiPresiden ; #2019PresidenBaru,0,0,0,0,0,0,0,0,0,0,0,0,tuan guru bajang zainul majdi mampu
7918,Idiot bet dah si bang luki :( URL,1,1,1,0,0,0,1,0,0,1,0,0,idiot banget sih bang luki uniform resource locator
7919,USER Kalau penambang asing yang merampok SDA Indonesia seperti Freeport legal yah,1,0,0,1,0,0,0,0,1,0,1,0,penambang asing merampok sda indonesia freeport legal ya
7920,RT USER: Membantu Rohingya kata Prabowo cuma pencitraan klau cuma ngomong thok kayak Prabowo disebut apa ya?,1,0,1,0,0,0,0,0,1,1,0,0,membantu rohingya prabowo pencitraan berbicara tok kayak prabowo ya
7921,"Ini kenapa gerombolan pembela PKI keluar semua, ternyta mereka satu kolam dengan para pendukung penista. Hadeh",1,0,0,1,0,1,0,0,0,0,1,0,gerombolan pembela partai komunis indonesia semua kolam pendukung penista aduh
7922,Deklarasi anti Hoax Polres Pematangaiantar dalam mendukung pilkada serentak tahun 2018 USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi anti hoaks polisi resor pematangsiantar mendukung pilihan kepala daerah serentak 2018
7923,Banyak remaja/pemuda Kristen jatuh dalam pergaulan bebas. Jangan terpengaruh dunia. Jauhilah dosa percabulan dan perzinahan yang semakin marak dimana-mana. Hiduplah dalam Roh dan bukan dalam daging.',0,0,0,0,0,0,0,0,0,0,0,0,remaja pemuda kristen jatuh pergaulan bebas terpengaruh dunia jauhilah dosa percabulan perzinaan marak dimana mana hiduplah roh daging
7924,"Jadi orang"" yg marah karena merasa ketipu oleh janji"" palsu Jokowi juga bakal dilaporin polisi satu"" nih? Dasar gila!",1,1,1,0,0,0,0,0,1,1,0,0,orang marah tertipu janji palsu jokowi dilaporkan polisi satu nih dasar gila
7925,Lagi menunggu seseorang datang ke rumah dan kebelet eek itu sesuatu',0,0,0,0,0,0,0,0,0,0,0,0,menunggu rumah kebelet tai sesuatu
7926,JADI YANG JOGET JOGET 4MINUTE DI HONGDAE TUH GIDLE???? edan maning',0,1,0,0,0,0,0,0,0,0,0,0,joget joget menit hongdae gidle edan maning
7927,"Anda DIBODOHI, DIJAJAH, DIPERBUDAK Islam, Tuhan sama bagi semua orang USER TUHAN yg layak di sembah siapa?",1,1,0,1,1,0,0,0,0,0,1,0,dibodohi dijajah diperbudak islam tuhan orang tuhan layak sembah siapa
7928,"USER nggak ada RUU yang sempurna sich, nanti lihat saja perkembangan nya, kalau masih terjadi bom lagi, artinya RUU tersebut masih kurang keras atau masih kurang represif, dan masih membuat ragu aparat nya,dan kalau sudah nggak terjadi berarti sudah",0,0,0,0,0,0,0,0,0,0,0,0,rancangan undang undang sempurna sich lihat perkembangan nya bom lagi rancangan undang undang keras represif ragu aparat nya dan
7929,"Ketersediaan infrastruktur akan meningkatkan kualitas hidup, mendorong pergerakan ekonomi daerah, mengurangi biaya logistik dan memunculkan pusat pertumbuhan ekonomi baru. #JokowiSekaliLagi",0,0,0,0,0,0,0,0,0,0,0,0,ketersediaan infrastruktur meningkatkan kualitas hidup mendorong pergerakan ekonomi daerah mengurangi biaya logistik memunculkan pusat pertumbuhan ekonomi baru
7930,Presiden Jokowi akan berikan gamelan pada dua sekolah,0,0,0,0,0,0,0,0,0,0,0,0,presiden jokowi gamelan sekolah
7931,CINA AHOKER skrg BERANI & AKAN BAYAR PRIBUMI + APARAT-APARAT KORUP u/ legalkan aktifitas mereka CINA = bangsa BUKAN suku di INDONESIA usir cina,1,0,0,1,0,1,0,0,0,0,0,1,cina ahoker berani bayar pribumi aparat aparat korup  legalkan aktivitas cina bangsa suku indonesia usir cina
7932,USER Ngakak mulu lu kunyuk',0,1,0,0,0,0,0,0,0,0,0,0,tertawa mulu kunyuk
7933,"Presiden Jokowi Tinjau BIJB di Majalengka: JAKARTA, Sumatera Headline â?? Presiden Joko Widodo Selasa, (17/4/2018) bertolak menuju Kabupaten Majalengka, Jawa Barat untuk meninjau Bandara Internasional Jawa",0,0,0,0,0,0,0,0,0,0,0,0,presiden jokowi tinjau bandara internasional jawa barat majalengka jakarta sumatra headline presiden joko widodo selasa 17 4 2018 bertolak kabupaten majalengka jawa barat meninjau bandara internasional jawa
7934,"Dibangunnya Tol Cipularang ini banyak keuntungan yang dihasilkan antara lain : jumlah turis yang berkunjung ke bandung meningkat karena jarak tempuh Jakarta-Bandung menjadi lebih singkat, mempercepat pembangunan ekonomi Bandung dan lain lain; .; Selamat Ha",0,0,0,0,0,0,0,0,0,0,0,0,dibangunnya tol cipularang keuntungan dihasilkan turis berkunjung bandung meningkat jarak tempuh jakarta bandung singkat mempercepat pembangunan ekonomi bandung lain selamat
7935,USER USER USER USER Terbukti memang biarpun kalian menyebut kita cebong tpi otak kita pinter. Kerja kerja kerja gak kaya kamprettt banyak cocot bnyk mulut tpi otak gak dipakai. Sya scren shot smua percakapan u kita buktikan s,1,1,0,1,0,0,0,0,1,0,1,0,terbukti biarpun menyebut cebong otak pinter kerja kerja kerja kayak kamprettt cocot mulut otak dipakai layar shot percakapan buktikan si
7936,USER Ini seperti orang-orang beragama yang ngotot ke orang-orang ateis untuk membuktikan bahwa Tuhan tidak ada?',0,0,0,0,0,0,0,0,0,0,0,0,orang orang beragama mengotot orang orang ateis membuktikan tuhan ada
7937,"USER Puter goblog, anda jangan bikin sy emosi ya'",1,1,1,0,0,0,0,0,1,1,0,0,putar goblog bikin emosi ya
7938,USER Keparat...',1,1,1,0,0,0,0,0,1,1,0,0,keparat
7939,RT USER: Liat video ini pasti kontol langsung ngaceng expresinya bikin kagak nahan serasa pengen crottttt URL,0,1,0,0,0,0,0,0,0,0,0,0,lihat video kontol langsung ngaceng ekspresinya bikin menahan serasa crottttt uniform resource locator
7940,"""Kau yang mulai maka kau juga yang harus selesaikan."" (3 idiot). #TweetDSAP'",0,0,0,0,0,0,0,0,0,0,0,0,kau selesaikan 3 idiot
7941,USER berisik tai gajedot. diemin jempol lo bisa gak.',1,1,1,0,0,0,0,0,1,1,0,0,berisik tai gajedot diamkan jempol gak
7942,"Komplit sudah! Tidak hanya kebanjiran TKA (Tenaga Kerja Asing), malahan :; Jokowi Restui WNA Duduki Jabatan Direksi BUMN. ; Benar-benar parah negeriku ini! Tidak ada pilihan lain selain ; #2019GantiPresiden; #2019GantiPresiden;",1,0,1,0,0,0,0,0,1,1,0,0,komplit sudah kebanjiran tenaga kerja asing tenaga kerja asing jokowi restui warga negara asing duduki jabatan direksi bumn benar benar parah negeriku ini pilihan
7943,"USER Hahaha.... banci kaleng langsung NYUNGSEP kalau ditanya... pakai akun palsu... kalau ga banci, ya Saracen.. waspadalah.. waspadalah...'",1,1,1,0,0,0,0,1,0,1,0,0,hahaha banci kaleng langsung nyungsep ditanya pakai akun palsu banci ya saracen waspadalah waspadalah
7944,USER Eek nya di jamban sih',0,0,0,0,0,0,0,0,0,0,0,0,tai nya jamban sih
7945,"USER USER Yang Nulis macam tweet kau ini biasanya Kapirun, manufikun, bau-bau PKI, paling ngaku Aku pancasila, paling ngaku Aku Indonesia..tapi Mentalnya Mental Kachung!'",1,1,1,0,1,1,0,0,0,1,0,0,menulis twit kapirun manufikun bau bau pki mengakui pancasila mengakui indonesia tapi mentalnya mental kachung
7946,"Inggrid Widjanarko Mengabdikan Hidup untuk Seni, Budaya dan ... - Poskotanews",0,0,0,0,0,0,0,0,0,0,0,0,inggris widjanarko mengabdikan hidup seni budaya pos kota news
7947,"cina, angkat kaki lu dari istana !",1,0,0,1,0,1,0,0,0,0,0,1,cina angkat kaki istana
7948,USER Tolong dong orang bego gak usah dikasih lapak min',0,1,0,0,0,0,0,0,0,0,0,0,tolong orang bego dikasih lapak min
7949,"USER Boleh. Aku islam, maba di univ katolik.'",0,0,0,0,0,0,0,0,0,0,0,0,boleh islam mahasiswa universitas katolik
7950,"Kok PSK yang berhasil mengalahkan/memulangkan 4 atlet Jepang ga di kasih bonus 1,5 M?\n\nUSER'",0,0,0,0,0,0,0,0,0,0,0,0,pekerja seks komersial berhasil mengalahkan memulangkan 4 atlet jepang kasih bonus 1 5 
7951,USER pantes bolot gini',1,1,1,0,0,0,1,0,0,1,0,0,bolot gini
7952,"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini,Â Sabtu (21/4) #SebaBaduy2018; ; Im",0,0,0,0,0,0,0,0,0,0,0,0,warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan bertemu gubernur banten wahidin halim ini sabtu 21 4 im
7953,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong,1,1,1,0,1,0,0,1,0,1,0,0,ahok kafir takut debat rakyat asli pribumi nelayan pakar reklamasi rakyat ahok kafir bencong
7954,USER Mundur mas kamu tolol',1,1,1,0,0,0,0,0,1,1,0,0,mundur mas tolol
7955,USER Hati2 yang nyebarin video bom meledak mau ditangkap',0,0,0,0,0,0,0,0,0,0,0,0,hati hati menyebarkan video bom meledak ditangkap
7956,RT USER: Memek gatel pengen di kentot pake kontol keker',0,1,0,0,0,0,0,0,0,0,0,0,memek gatal ngentot pakai kontol keker
7957,"USER USER Berimajinasi sendiri \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nMarie Elka Pangestu, Kwik Kian Gie, Rudy Hartono, Susi Susanti, Irwan Hidayat Bos Sidomuncul, Jaya Suprana dan ratusan tokoh tionghoa lain adalah orang baik,",0,0,0,0,0,0,0,0,0,0,0,0,berimajinasi xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 marie elka pangestu kwik kian gie rudy hartono susi susanti irwan hidayat bos sidomuncul jaya suprana ratusan tokoh tionghoa orang baik
7958,DOI MAKIN KESINI MAKIN BANGSAD',1,1,1,0,0,0,0,0,1,1,0,0,kesini bangsad
7959,RT USER: Maaf tak menyelesaikan masalah. Sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini? Dan sudah be\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0,maaf menyelesaikan masalah peternak pedagang dirugikan akibat ulah manusia ini bexe2x80xa6
7960,Alhamdulillah sebagai pendukung yang kalah sy tdk pernah berkata sontoloyo kepada klub idola org lain. Krn sy tau kata2 itu muncul akibat pelampiasan amarah. Syg skl oknum tak terlihat melakukan itu saat puasa \xf0\x9f\x98\xa2',0,0,0,0,0,0,0,0,0,0,0,0,alhamdulillah pendukung kalah sontoloyo klub idola orang lain tau muncul akibat pelampiasan amarah sayang oknum puasa xf0x9fx98xa2
7961,INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. URL,1,1,1,0,1,0,0,0,0,1,0,0,manusia anjing mati matian rela murtad babi ahok kafir uniform resource locator
7962,RT USER: USER Sejak pak Ahok tdk jd gubernur lagi preman di tn abang tambah banyak lagi !!!,1,0,1,0,0,0,0,0,1,1,0,0,ahok gubernur preman tn abang
7963,USER Gpp ak menjadi yahudi karna mereka.',0,0,0,0,0,0,0,0,0,0,0,0,yahudi mereka
7964,USER USER USER USER USER Cebong itu SAMPAH MASYARAKAT!!',1,1,0,1,0,0,0,0,1,0,1,0,cebong sampah masyarakat
7965,"Pas Reza Rahadian bilang...\n\n""Aku itu buta, bukan mati rasa.""\n\nBanyak hati yang patah.'",0,0,0,0,0,0,0,0,0,0,0,0,pas reza rahadian bilang aku buta mati rasa hati patah
7966,USER USER Emak lu jualan ya?\nBajingan.\nAnak pelacur kau rupanya',1,1,1,0,0,0,0,1,0,1,0,0,emak jualan ya bajingan anak pelacur rupanya
7967,RT USER Yg mau bntu Muslim Rohingya jgn bilang siapa-siapa ntr dibilang pencitraan.apalagi USER tau USER USER USER,1,0,1,0,0,0,0,0,1,1,0,0,bantu muslim rohingya bilang siapa siapa dibilang pencitraan apalagi tau
7968,Bagus. Nanti kalau gak terbukti bisa dilaporkan balik ini. USER jelas-jelas pembahasan panjang dipotong oleh Akbar Faizal. Bedakan fiksi dan fiktif saja gak bisa,0,0,0,0,0,0,0,0,0,0,0,0,bagus terbukti dilaporkan ini jelas jelas pembahasan dipotong akbar faizal bedakan fiksi fiktif
